ID,CSE-111,CSE-112,MAT-111,PHY-111,PHY-112,CEL-111,CSE-121,CSE-122,MAT-121,PHY-121,PHY-122,CEL-121,CSE-131,CSE-132,CSE-133,CSE-134,MAT-131,BDS-127,CSE-211,CSE-212,CSE-213,CSE-214,CSE-215,MAT-211,CSE-221,CSE-222,CSE-223,CSE-224,MAT-221,STA-221,CSE-231,CSE-233,CSE-234,CSE-235,CSE-236,IEC-231,CSE-311,CSE-312,CSE-313,CSE-314,CSE-315,BNA-311,CSE-321,CSE-322,CSE-323,CSE-324,CSE-325,CSE-327,CSE-331,CSE-332,CSE-333,CSE-334,CSE-335,CSE-336,CSE-337,CSE-338,CSE-411,CSE-412,CSE-413,CSE-415,CSE-416,CSE-417,CSE-483,CSE-489,CSE-491,CSE-499
142030101105,3.75,3.25,3,2.5,4,3.5,3.25,3.75,3.5,3.5,3.75,4,2,3.5,3.5,3.5,3.5,3.5,2.25,3.25,3.5,3.5,2.25,3,3.75,3.25,3.5,3.25,3,3,3,3.5,3.5,4,3,2.25,3.75,3,2.25,2,3,2.25,3.75,3.5,4,4,3.75,2.75,3.5,3.25,3.25,3.25,3.25,3.25,3.5,2.25,3.75,2,3,3,3,3,3,2,3.5,2.25
142030101106,3.75,3.75,3.5,4,3.5,4,2.75,4,4,2.75,4,4,3,4,4,3.75,3.75,4,3.25,4,3.75,4,3,4,4,4,4,3.5,4,2.75,4,3.5,3.75,4,4,3.75,3.25,4,3.75,4,4,3.5,3.25,4,3.5,4,4,4,3.75,3.75,3.5,4,4,4,4,3.25,3.75,4,3.75,4,3.75,3.75,4,4,4,4
142030101107,3.75,3.25,3.5,3.5,3.5,4,3.75,3.5,3.5,2.5,3.5,2.5,3,3.5,3.5,2.75,2.75,3.25,3.5,3,3.25,3.5,4,3.5,3.75,3.5,3,3.75,3.75,3.75,3.5,3.25,2.75,3.5,3.5,2.75,3,3.25,2.75,2,3.75,3.25,3,3.25,3.25,3.5,4,2.25,2.25,3.25,3.5,3.5,3,3.5,3.5,2.75,2.25,3.25,2,3.5,2.5,2.25,3.5,3.5,3,3
142030101108,3.75,4,4,3.75,3,3.5,2.5,3.5,3.5,2.5,3.75,2.5,3,3.5,3.5,3.5,3.5,4,3.5,3.5,3.75,3.5,3.75,3.75,3.75,3.75,3.5,3,3.5,2.5,3.75,3.5,3.25,3.5,3.5,3.5,2.75,2.75,3.5,2.5,3.25,3.75,2.75,2.75,4,3.5,3.5,4,3.5,4,4,3.75,3.5,3.5,3.75,3,3.75,3,2.75,3.5,2.5,3.75,3.75,3.75,3.25,3.25
142030101109,2.75,3.75,3.75,3,3.75,3.5,4,3.5,2.5,2.5,3.5,3,3.75,3,2.75,3.5,2.5,3.75,3.75,3.75,3.25,3.25,3.75,3.5,4,3.5,3.5,4,3.75,3.5,3.5,2.5,2.5,2.75,3,3.25,2.75,2.75,2.5,3.25,2.5,3.5,3.25,2.75,3.25,3.25,2.5,3,3.5,3.5,3.5,3.5,4,3.5,3.5,2,3.5,2.5,2.25,2.5,3,3.5,3.5,3.5,3.5,4
142030101110,3.75,3.75,3.75,4,3.75,3.5,2.5,4,3.5,2.5,3.75,4,3,4,4,3.75,3.75,4,4,4,4,4,4,4,4,4,4,3.75,3.5,2.5,3.75,3.5,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.25,3.75,3.75,4,4,4,3.75,3.75,4,4,4,4,4,4,4,4,4,4
142030101111,2,4,2,2.25,4,2,2,4,3.25,3.25,3.75,3.25,2,2,2,4,2,2.25,2,2,2,4,2,2,4,2,2.25,4,3.5,2,4,3.5,2,2.75,2.5,3.75,2.75,2.5,3.75,3.25,2.5,3.75,3.5,2.25,3.5,2,2,4,2,2.25,2,2.25,2,4,3.5,3.25,2,4,2.5,3.5,3.5,3.5,3.25,3.25,3.25,3.5
142030101112,3.75,3.75,3.75,4,3.25,3.75,2.5,3.25,2.5,2.5,3.5,3.5,3.5,3.5,3.5,2.75,2.75,3,3.5,3.25,3.75,3.5,2.25,4,3.75,4,3.5,4,3.5,2.5,3,2.5,2.5,3.5,3.5,2.25,2.25,3.75,2.25,2.5,2.5,3.25,2.25,3.75,3.25,3.5,3.75,3.75,4,3.75,3.75,4,3.5,2.5,2.5,2.5,3.5,3,3.5,3,3,2.5,3.25,3.25,3.25,3.25
142030101113,4,3.25,3.25,3.75,2.5,2.5,2.5,2.75,2.5,2.5,3.5,3.25,2.75,3.5,3.5,3.25,3.25,3.25,2.75,3.5,3,3.5,2.25,3.75,4,3.75,3.25,2.5,2.5,2.5,3.5,3.25,3,3.5,3.5,2.5,2.5,3.25,2.5,2.25,3.5,3.25,2.5,3.25,2.75,3.5,2.25,2.25,3.25,3.25,3.25,3.75,3.25,2.25,2.25,3.25,2,3,2,3.75,2,3.25,3.5,3.5,3.25,3.25
142030101114,4,3,3.5,3.5,3,2.5,2.5,3.25,2.5,2.5,3.5,3.25,3.5,3.25,3.25,3.75,3.75,3.75,3.5,3.5,3.25,3.25,2.25,3.5,4,3.5,3.25,3,2.5,2.5,3.5,3.25,3.75,3.5,3.5,2.75,2.5,3.75,2.75,2.5,3.75,3.25,2.5,3.75,2.75,3.25,2.5,2.75,3.25,3,3.5,3.5,3.25,2.5,2.5,3.5,2.25,3.25,2,4,2.5,3.5,3.5,3.5,3.25,3.25
142030101115,4,2,2.25,4,2,2.25,2,4,3.5,2,4,2,4,2,2.25,2,2.25,2,2,2,4,3.5,2,4,2,2.25,4,3.5,2,4,3.5,2,2,3.5,2,2,4,2,2.25,4,3.5,2,4,3.5,2,2,4,2,2.25,2,2.25,2,4,3.5,2,2,2,4,2,2.25,4,2,2,4,3.5,2
142030101116,2,2.25,2.75,3.5,2,4,3.5,2,2,4,3,2,2,4,2,2.25,4,3.5,2,4,3.5,2,4,2,2.25,2,2.25,2,4,3.5,2,2,4,4,2,2,2,4,2,2.25,2,2,2,4,2,4,2,2.25,4,2,2,4,3.5,2,2,3.5,2,2,4,2,2.25,2,2.25,2,4,3.5
142030101117,3.25,3.5,3.25,4,3.75,3.5,2.25,2.75,3.25,3.75,4,4,3.75,3.5,4,3.5,2.75,4,3.5,3,3.5,4,3.25,2,3.5,3.25,2.5,2.5,2.75,2.75,4,3.75,2,3.5,4,3.5,3.25,3,3.25,3.5,2.75,3.5,3.5,3.5,2.5,3.75,2.25,2.25,3.25,3.5,4,2,2.25,3,3.5,4,4,3.75,3.5,4,3.25,3.75,4,4,4,4
142030101118,3.25,4,2.5,3.5,3.25,4,3.25,3.25,3.25,2.5,3.75,4,3.75,4,3.5,4,3.5,3.5,2.75,4,3.25,4,3.25,2.25,3.5,3.5,3,3,3.75,3.25,4,3,2.5,4,3,3.5,3.5,4,3.75,4,4,4,4,4,3,3.75,3.5,2.5,3.25,3.5,2.5,2.5,3.75,3,3.5,4,4,4,3.5,4,3.5,3.75,4,3.75,3.75,2.25
142030101119,2,3.25,2.25,3,3.25,3.5,2,3.75,2.75,2.5,3.5,3.25,4,3.5,3.5,3.75,3.25,3.5,3.5,3.75,3.75,3.25,2.75,2,3.25,2,2.5,2.75,2.25,2,3.25,2.25,3.5,2.75,3.5,3.75,3.25,3,2.75,2.75,3.25,2.75,4,4,3,4,3.5,2.25,3.25,3.5,3.5,2,2.5,3.25,3.25,3,3.75,3.5,3.5,3.5,3.5,3.5,3.75,3.5,3.25,3.75
142030101120,3.25,3.5,3.25,4,3.75,3.5,2.25,2.75,3.25,3.75,4,4,3.75,3.5,4,3.5,2.75,4,3.5,3,3.5,4,3.25,2,3.5,3.25,2.5,2.5,2.75,2.75,4,3.75,2,3.5,4,3.5,3.25,3,3.25,3.5,2.75,3.5,3.5,3.5,2.5,3.75,2.25,2.25,3.25,3.5,4,2,2.25,3,3.5,4,4,3.75,3.5,4,3.25,3.75,4,4,4,4
142030101121,2,3.5,3,3.25,4,3.25,2.25,2,2.75,2.5,3.5,3.5,3.75,3.25,3,3.25,2.75,3.25,3,3.75,3.25,3.75,2.75,2.25,3.5,2.75,3.25,2.75,2.75,2.5,4,2.25,3.25,2.25,3.5,3,3.5,3.25,3,3.25,2,2.75,3,3,2.5,2.5,2.75,2.75,3.25,3.75,2,2,2.75,2.5,3.5,3.25,3.25,3.5,2.5,2.75,3,3.5,3.5,3,3.25,3.5
142030101122,4,3.25,4,2.5,3,3.25,4,2.75,2.75,2.75,3.25,2,3.75,2.5,2.5,3.5,2.25,3,2,2,2,2.5,3.5,4,2.5,3.5,3.5,4,3.25,3.5,3,3.75,3.75,3,3.75,3,2.75,3.5,3,2,3.75,2.75,2.25,3.25,2.25,3.5,3.75,3.25,2.75,3.5,4,2.5,4,3.75,3.25,2.25,2,3.25,2.75,2.5,2.25,2.5,2,3.5,2.75,2.75
142030101123,2,3.75,2.5,2.5,3.5,2.25,3,2,2,2,2.5,2.75,3.5,3.25,3,3,2.75,3.25,2.75,2.75,3.25,3.75,2.25,2,3.25,2.75,2.5,2.25,2.5,2,3.5,2.75,2.75,2,3.75,3,2,3.5,2.25,3.25,3.25,3.5,2,2,3,3.75,3,2.75,3.5,3,2,3.75,2.75,2.25,3.25,2.75,2.5,3.5,2.5,2.5,2.5,3,3.5,2.5,3.25,3.25
142030101124,3.25,4,3,4,3.75,4,4,4,3.5,4,4,4,4,3.75,3.5,4,2.5,4,2.75,3.25,3.5,4,4,3,3,4,2.5,4,4,3.75,4,4,3,3.75,3.5,3.5,4,4,4,4,4,4,3.75,3.75,3.75,4,4,3.75,4,4,2.75,3.5,4,3,3,3.5,4,3.5,3.75,4,3.75,4,4,4,3.5,4
142030101125,2.25,3.5,2.75,4,3.25,3.5,2.25,2.75,2.5,2.75,3.25,3.5,3.75,4,3.5,3.5,3,3.25,3.25,3,3.5,3,2.75,2.75,3.25,3.5,3.25,2.25,3,3,3.25,2.5,3.25,3,2.75,3,2,3,2.75,3.25,3,2,3,3,2.5,3.75,2.5,3.25,3.5,3.5,3,3.25,3.25,3,3.25,3.25,3.5,3.5,2,2.5,3.25,3.25,3.5,3.5,3.5,3.25
142030101126,3.5,4,3.25,3.5,3.25,3.75,2.5,3.25,4,3.5,3.5,3.75,4,3.75,3.5,4,3.5,4,4,4,3.5,3.5,3.75,3,3.5,3.75,3.25,3.25,3.75,4,4,4,3,3.75,3,4,3.75,3.75,3.75,3.5,4,4,4,4,3.25,3.75,3.25,4,4,3.75,2.25,2.75,4,3.5,3.5,4,4,3.75,3.5,4,4,4,4,4,3.5,4
142030101127,2.75,4,2.5,3.5,2.75,4,3.75,3.5,3.75,3.25,4,4,4,3.75,3.75,4,3.5,4,4,4,4,3.75,3.75,2.5,3.5,3.75,4,3.25,3,3.5,3.5,3.25,3,3.5,3.75,4,3.75,3.75,2.75,3.75,4,2.75,3.5,3.5,2.5,3.75,3.25,3,3.5,4,2,2.25,3,2.5,3.5,3.75,4,3.75,3.25,3.75,3.75,4,4,4,3.5,4
142030101128,2.25,3.25,3,3.75,3.5,3.25,2.75,2,2.75,2.75,3.5,3,3.75,3.5,3.75,3.5,2.5,3.5,2.75,2,3.5,3.75,2.75,3,3,2,3,2.5,3.25,2,4,3,3.25,2.5,2.5,3.25,3,3,3.25,3.25,3.25,2.75,3.5,3.5,3.5,4,3.5,3.25,3.5,3.5,4,4,3.5,3.25,3,3.75,3.75,3.5,3,3.5,3.75,4,4,4,4,4
142030101129,2,3,2.25,3.25,4,3.25,3.25,3.25,3.25,2,3.25,3.25,3.75,3.5,3.25,3.25,2,3,2.75,3,3,3.5,3,3.25,3.5,3.25,2,2,3.25,2.25,3.25,2,3.25,3.25,3.25,3.5,2,3.25,2,3.25,3.25,3.25,2,2,4,3.25,2.75,3.25,3,3.5,3.25,2,2,3.25,3.25,2.75,2.5,3.25,2.75,3,2.75,3.25,3.5,2.5,2.75,2.75
142030101130,3.5,4,3,3.25,4,3.5,2.75,3.5,4,3.5,3.5,3.75,3.5,3.25,3.25,4,3,3.5,3.5,3.25,3.5,3,3.5,3,3.25,4,3.75,3.5,3.5,2.5,3.25,3.75,4,3.5,3.75,3.25,2.75,3,3,2.75,4,2.75,3.75,3.75,2.75,4,4,4,4,3.75,3.5,4,4,3.5,3.5,3.5,4,3.75,3.5,3.25,3.5,3.75,3.5,3.75,3,3.5
142030101131,3,4,3,3.25,2.75,3.5,3.25,2.75,3,3.75,3.5,4,3.5,3.5,3.5,4,3.75,3.5,3.5,3.5,3.5,3.25,3.5,2.25,4,3.75,3.75,3.25,3.5,3.25,3.5,3.5,3,4,4,3.75,3.75,3.5,3.5,3.5,4,3.5,3.75,3.75,4,3.5,3.75,3.5,4,3.5,2.5,2.75,4,3.5,3.5,4,4,3.5,4,4,4,4,3.75,3.75,3.5,3.75
142030101132,4,4,3.75,4,3.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.75,4,4,4,4,4,3.75,4,4,3.75,3.75,4,4,4,4,4,4,4,4,4,4,4
142030101133,4,4,3.25,4,3.5,4,4,4,4,4,4,4,3.5,3.75,3.5,4,4,3.5,3.5,3.5,4,3,3.5,3.25,3.75,4,4,3.75,3.5,3.75,4,4,3.75,4,4,3.75,3.75,4,3.75,4,4,3.5,4,4,4,4,3.25,3.5,3.75,3.75,3.5,3.25,4,3.5,4,4,4,4,3.25,4,4,3.75,4,4,4,4
142030101134,3.5,4,3,3,3.75,3.75,3,3.75,3,3.5,3,3,3.5,3.25,3.25,3.75,3,3.5,3.5,2.75,3.5,2.75,4,2.25,3,4,4,3.75,3.75,2.5,3.75,4,2,3.5,3,3.25,3,2.5,3.5,2.75,4,3.25,3,3,2.25,4,4,4,4,4,2.75,3.5,4,4,3.5,2.5,3.25,2.25,2.75,3.5,3.5,4,3.25,3.75,3.25,3.75
142030101135,2.25,3.5,3,3,3.5,3,2.75,2.75,3.25,3.25,3.75,3.75,4,4,3.5,4,2.25,3.75,3.5,2.75,3.25,3.75,3.25,2.25,3.25,4,3.25,3.75,3.5,3.25,3.25,2.5,3,2.75,3,3.25,4,3,3.5,3.75,3.75,2.75,3.75,3.75,2,3.25,2.5,2.75,3.25,4,2.25,2,3.75,3.25,3.5,3,4,3.75,3.5,4,3.5,3.75,3.75,4,3,3.5
142030101136,2,3.5,3,2.75,3.75,3.75,2,2.5,3,2.5,3.25,2.5,3.5,3.5,3.75,3.25,3.5,3,3.25,3.75,4,3.25,3.25,2,3.5,3,3.5,3.25,3.5,2,3.25,2.25,2,2.5,2.75,3,3,2,2.5,3.5,2.5,3.5,3,3,4,3.25,2,2.25,3,4,3.5,2.25,2.75,2.5,3.25,2.25,3,3.75,2.5,3,3,3,3.5,3.25,3,3.25
142030101137,4,4,3.5,4,2.75,4,4,4,4,3.75,3.75,3.75,4,4,4,4,4,4,4,4,4,4,4,3.25,3.25,3.75,4,4,4,3.5,4,4,3.75,3.5,3.5,4,4,3.75,3.5,3.75,4,4,4,4,2.75,4,3.25,3.5,3.75,4,3,3,4,3.5,4,4,4,4,4,4,4,4,4,4,4,4
142030101138,2.5,4,3,3,3.5,3.75,2.5,2.75,3.25,3.25,3.75,2.75,3.5,3.25,2.75,4,2.5,2.5,3.25,2.5,3.5,2.75,3,2.25,3.5,3.25,3.5,3.25,2.5,2.5,3.75,3,3,2.5,3,3.5,3.5,2.5,3.25,3.5,3.5,2,2.5,2.5,2.75,2.75,3.25,3.5,4,4,3.5,2.5,3.25,3.25,3.25,2.25,3.75,3.5,3.5,3.5,2.75,3.5,3.5,3.5,3,3.25
142030101139,2.75,3.5,2,3.75,3,3.75,2.75,3,2.75,3.25,3.75,3.75,3.75,4,3.5,4,3.25,3.5,4,3.75,4,3,2.75,4,3.25,3,3.75,2.25,2.75,2,3.75,2.75,3.75,2.5,3.5,3.75,2.75,2.75,3.5,3.75,4,2.75,3.5,3.5,3,4,2.75,2.5,3.25,3.5,2,2.5,2.75,3.25,3.75,4,4,4,3,3.25,3.5,3.5,3.75,3.5,3.75,4
142030101140,2.75,4,3.25,3,3.5,3.5,3.25,3.5,3.5,3.5,4,3.75,3.5,4,3.75,4,3.5,3.5,4,4,3.75,3.75,3.25,2.25,3.25,3.5,3.25,4,3.25,3.5,3.25,3.5,2.75,4,3.25,3.75,4,3,4,2.75,4,4,3.75,3.75,3.25,3.5,3.75,3.75,4,3.25,2.25,2,4,3.75,3,2.75,4,3.75,4,4,3.75,4,3.5,3.75,3.25,4
142030101141,3.5,4,3,3.5,3,3.75,3.5,3.25,3.5,3.5,4,4,3.5,4,3.25,3.5,3.75,3.5,2.75,2.75,3.5,3.5,3.75,2.5,2.25,4,3.25,3.5,3,3.25,2.75,4,3.5,3,3.75,3.25,3.75,3,4,3.5,4,3.5,3.25,3.25,2,3.75,3,3.5,4,3.5,2.25,3,4,3.25,3.25,3.75,4,3.75,4,4,3.75,3.5,3.5,3.75,4,3.75
142030101142,2,3.25,2.25,2.75,2.5,3.5,2.25,2,2,2.25,3,3.5,3.5,3.5,3.5,3.5,2.75,2.75,4,3.5,3.75,3.5,3.25,2,3,3.25,3.25,3.75,3,2,3.25,2.25,3.75,2.75,2.75,3.75,2.75,3.25,2,3,2,3.25,2.5,2.5,3.5,4,2.5,2.25,3,3.5,3.5,4,2,2.25,3.5,3,3.5,3.75,2.75,3,2.5,3.25,3.25,2.25,3,3.5
142030101143,3.75,4,3.25,3.25,3.75,3.5,3.75,3.75,3.75,3.5,3.25,4,4,3.5,3.75,4,3.5,4,4,4,3.5,3.75,3.75,2.75,3.25,4,4,3.75,3.5,3.5,3.5,4,3.5,3.5,3,3.75,3.75,3.25,4,3.5,4,4,4,4,2.25,3.75,4,4,4,4,2,2.25,3.75,3.75,3.25,3.5,4,3.75,3.5,3.75,4,4,3.5,4,3.25,4
142030101144,2.5,4,3,3,3.25,3.75,3.5,3.25,4,4,3.75,4,3.5,3.5,3.5,4,3.5,3.5,3.5,4,3.25,3.25,3,3,3,4,3.75,3.5,3.5,3.25,4,4,3,3.5,3.75,3,4,3,3.75,3,4,3.5,3.75,3.75,3,3.75,3,3.5,4,3.75,2.5,2,3.5,3.25,3.5,3,4,3.75,3.75,4,4,3.75,3.75,4,3.25,4
142030101145,2,3.5,2,4,3.25,3.25,2.75,2.25,2,3.25,3.25,3.25,2.75,4,2.75,3,4,2,2.75,2,3.75,3.75,3.25,2.5,2.5,2,3.25,2,2,2.75,4,2.5,3.75,2,2.75,3.25,2,2,3.5,2.5,3.25,3.25,2,2,2.75,3.75,2.5,2.25,3,3,2.75,3,2.5,3.25,3.25,4,3,2.75,3.25,2,3.25,3.25,3.25,3.25,3.25,3.25
142030101146,3.25,3.25,2.25,3.25,3.25,3.5,2.25,3,3,3,3.75,4,4,3.5,3.5,3.5,2.75,3.75,3.25,3.75,3.75,3.75,2.75,2.25,3.25,2.75,3.5,2.5,3,2.5,3.25,2.75,3.5,3.25,3.5,3.25,2.75,3.25,2.5,3.75,3,2,3.5,3.5,3.25,4,2,2.5,3.75,3,2,2.75,3,2.5,3.25,2.25,3.75,3.75,3,3,3.5,3.5,4,4,3.5,3.5
142030101147,3,2.5,2,3.25,2.25,3,2.5,2.5,2.75,2.75,3.25,2,3.75,3,2.5,2,2.5,3.5,2.5,2.25,3,4,3.5,2.25,3,2.5,3.75,3.5,2.5,2,2,2,2.75,3,3.5,4,3,3.75,3.25,4,2,2.25,3,2.75,3.25,3.5,2.5,2.5,3.25,3.25,2,3.25,2,2.25,2.25,3.5,3.25,2,2.5,2.5,2.75,3,3.25,2.25,2.25,2.5
142030101148,3,3.5,2.5,3.25,2,3.5,2,2,2.5,3,4,2,2,2.75,3.5,2,2.5,3.75,2.5,2,3.25,4,3.5,2.75,3.25,2.75,3.25,3,2.5,2.5,2.5,2.5,2.75,2,3.25,3.25,2.5,3.75,2.75,3.5,3,2.25,3.25,2.75,2.75,3.5,4,3.25,4,3.75,3.25,3.5,3,2.5,3,4,3.5,2.75,3.25,3.5,3,3.25,3.25,3.25,3.25,2.75
142030101149,3,3.5,2.25,2.75,3,3.75,3,2.5,2.5,3.25,4,4,4,3.25,2.75,3.25,4,3.5,3,2.25,3.5,3.25,3.75,2.5,2.25,3.75,3.75,3.75,3.25,3.25,3.75,3.5,3.25,3.25,3.5,4,3,4,3.75,4,3,3.25,3.75,4,2.75,4,4,2.5,3.75,3.75,2,3.5,3,3,3.25,4,4,2.75,3,3.5,4,3.25,4,4,4,2.75
142030101150,3.75,3,2,3,3,3.75,2.25,2.75,3.5,3.75,4,3.25,4,3.25,2.5,2.25,3.5,4,3,2.5,3.25,4,2.75,3.25,2.25,3,3.75,3.25,3.25,3.25,3.5,3.5,3.5,3.75,4,4,3.25,4,3.5,4,3.25,2.75,3,3.5,2.5,2.25,3.25,2.5,2.75,3.25,2.75,3.5,2.75,2.75,3,3.5,3.25,2,3,3,3.5,3,4,3.25,3.25,3
142030101151,3.25,2.5,2,3.25,3.25,3.75,2.25,3.25,3.75,3,4,4,4,4,3.5,3,4,4,3.75,2,4,4,3.5,2,2.25,2,3.25,2,3.75,2.75,2.5,2.25,2.75,3.25,3.75,4,3.25,4,3.75,3.75,3.5,3.75,3.75,4,3.25,3.75,3.5,3,3.5,4,2,3,2.5,2,2.5,3.75,3.75,3,4,4,4,3.75,3.75,4,4,4
142030101152,3.5,3.25,2.5,2.5,2.5,3.5,3.5,2.75,2.5,3,4,2.25,4,2.25,3,2,2.25,3.5,2.75,2.25,3,3.25,3.25,2.75,3.5,3,3.25,4,3.75,3.75,3.75,3.75,3.25,2.75,3.75,3.5,3,4,2,3.75,2,3.25,4,3.5,3.25,4,3,3.25,3,3.5,3.75,3.5,3,3.5,3.25,3.5,4,3.5,3,3,2.25,2.75,4,3.25,3.25,2.75
142030101153,2.75,3,2,2.5,2.5,3.5,2.25,2.5,2.25,2.75,4,2,2,2.5,2,2,2.25,2,2.25,2,2.75,3.5,2.5,2.25,3,2.5,3.5,2.75,2.5,2.25,3.25,2.75,3,2.25,3.75,2.25,2.5,3.75,2.25,3.75,2,2,3,3.5,2,3.5,2.75,2.5,3,3,2.25,3.5,2.5,2.5,3,2.75,3.75,2,2.25,2,2.25,2.25,3.75,2.25,2.25,2
142030101154,3.75,4,2,2,2.75,3.75,2,3.25,3,2.75,4,2.25,2,3,2.5,3,3,3,3.75,2,2.5,3.25,3.25,3.25,3.25,2.5,3.25,3.25,3,3.75,3.25,4,3,3,3.75,4,3,3.75,2.5,4,2.75,2.5,3.25,3.5,3.25,3.5,3.5,2.75,2.75,3.75,2.75,3.5,2.25,2.25,3.25,3.5,3.75,2.5,2,2.25,2.25,3,3.25,3,3,2
142030101155,2.5,3.75,3.5,3.25,3.25,2.75,3.5,3.25,2,2,3.25,2.25,2,3.25,2,4,3.75,3.75,3.25,4,3.25,3.25,3.25,2,2.75,2,3,2,2.5,2.25,3.5,2,2.75,3.75,3.5,4,3.5,3.5,2,4,3.25,2.25,2.75,2.75,2.5,3.75,2,2.5,3.25,4,2,3.25,3.25,2.25,2.25,2,3.25,2.75,2,3.25,3,2,3.25,2,2,2.25
142030101156,2.25,2,2,2,2,3,2,3.25,2,2,3.25,2,2,2.5,2,3.25,2,2,2,3.25,2.5,3.25,3,2.25,2.75,2,3.25,2,2.5,2.25,2.5,3.25,2.75,2,3.25,3.25,2,3.75,2,3.5,2,2,2.75,3,3.25,3.75,2,2,2.5,3,2,3,2.25,2.25,2.25,3,3.25,2,2,2,2.25,2.5,2.75,2.25,2.25,3.25
142030101157,3,2.5,2.75,3,2.25,3.5,2.25,2,2,2.25,4,2,2,2.5,2,2.25,2,2.75,2,2,2.5,3.25,3,2.25,2.75,2,3.75,2,3.25,3,3.75,2.5,3.75,2.25,4,2.75,2,4,2.25,4,2,2,3.25,3.25,2.25,4,2,2,2.5,3.25,2.75,4,2.5,2,2.25,2.75,3.25,2,2,2,2.5,2.5,4,2.25,2.25,2
142030101158,3.75,4,2.75,2.75,2.25,3.5,3.75,3.5,3,3.5,4,2,3.25,3.25,3.25,2.25,2,2.5,3.25,3.25,3.25,3.25,3.5,3.75,2.5,3.25,3.25,3.5,4,3.5,3.75,3.5,3,3.25,3.5,3.5,3,3.5,2.5,3.75,3.25,3.25,3.75,3.25,4,4,4,4,4,3.75,4,3.25,3.75,3.5,3.5,4,4,3.25,3.25,2,2.25,3,2.5,2.25,2.25,2.25
142030101159,3,3.5,2.5,2.75,2,3.25,3.5,3,2,3.75,4,2.25,3.5,3.25,2.5,2,2,2.5,2.75,2.5,3.25,4,2.75,2.5,3,2.5,3.5,3.25,3.25,3.25,2.5,3,3,3.25,3.5,3.5,3.75,3.75,3.25,4,2.25,2.75,3.75,3.5,2.25,2.75,2,2,3,3,2.75,3,2.25,3.5,3,3.5,3.75,2.5,3.25,2,2.25,3.5,2.25,2.5,2.5,2.25
142030101160,4,4,3,2.75,4,4,3.5,4,3.75,3.5,4,3.75,4,4,3.25,3.5,4,4,3.75,2.75,4,4,3.25,4,2.5,3.75,4,4,3.5,3.5,3.75,3.75,4,4,4,4,3.25,4,4,4,3.5,3.75,4,4,3.25,3.5,4,3.5,3.25,3,3.25,3.75,3,3,3.25,4,4,3.25,3.5,4,4,4,4,4,4,3
142030101161,4,2.75,4,3.5,3.5,3.5,3.5,3.25,3.5,4,3.5,3.5,3.5,4,3.25,3.5,3.5,3.5,3.5,2.25,3.5,3.5,3.5,4,2.75,3,2.75,2.5,3,3.5,3.5,2.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,4,4,4,3.5,3,2,3.5,2.75,3.5,3.5,2.75,2.75,2.75,3.5,4,3.5,4,3.25,3,3.5,4,3.5,3.5,4
142030101162,3.5,3.5,4,3.5,4,4,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.25,2.5,2.75,3.5,4,3.5,3,3.25,3,3.5,4,3.5,3.5,2.5,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,4,4,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.5,2.75,2.75,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
142030101163,3.25,3,3.25,3.25,4,4,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,3.5,3,3,3.5,2.5,4,2,4,4,2,4,3.5,3.5,4,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,2,3.25,3.25,2.25,3.5,3.25,2.75,3.25,3,2.25,2.75,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
142030101164,3.25,2.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.5,3,3.5,4,2.75,3.5,3,3.5,3.5,2,4,3.5,4,3.5,4,3.5,3,4,4,3.5,3.5,3.5,3,3.25,3.5,4,3.5,2.75,3,3.5,3.25,3,2.5,3.5,4,4,3.5,3.5,4,3.5,4,3.5,4,3.5
142030101165,4,3.5,3.25,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,4,3.5,3.5,3.5,3.25,4,4,4,4,4,3.5,4,3.5,2,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,4,3.5,2.75,3.25,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3,3.5,3.5,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
